cod_dpto,nom_dpto,cod_mpio,nom_mpio,a_o,tipoatencion,atenciones
05,Antioquia,05088,Bello,2017,CONSULTAS,1038002
05,Antioquia,05088,Bello,2017,HOSPITALIZACIONES,10594
05,Antioquia,05088,Bello,2017,PROCEDIMIENTOS DE SALUD,1118886
05,Antioquia,05088,Bello,2017,URGENCIAS,82746
05,Antioquia,05088,Bello,2018,CONSULTAS,2624374
05,Antioquia,05088,Bello,2018,HOSPITALIZACIONES,16576
05,Antioquia,05088,Bello,2018,PROCEDIMIENTOS DE SALUD,2928711
05,Antioquia,05088,Bello,2018,URGENCIAS,46116
05,Antioquia,05088,Bello,2019,CONSULTAS,2130944
05,Antioquia,05088,Bello,2019,HOSPITALIZACIONES,20343
05,Antioquia,05088,Bello,2019,PROCEDIMIENTOS DE SALUD,1727362
05,Antioquia,05088,Bello,2019,URGENCIAS,35900
05,Antioquia,05088,Bello,2020,CONSULTAS,838906
05,Antioquia,05088,Bello,2020,HOSPITALIZACIONES,42080
05,Antioquia,05088,Bello,2020,PROCEDIMIENTOS DE SALUD,813714
05,Antioquia,05088,Bello,2020,URGENCIAS,56714
05,Antioquia,05088,Bello,2021,CONSULTAS,1342542
05,Antioquia,05088,Bello,2021,HOSPITALIZACIONES,8456
05,Antioquia,05088,Bello,2021,PROCEDIMIENTOS DE SALUD,966116
05,Antioquia,05088,Bello,2021,URGENCIAS,63350
05,Antioquia,05091,Betania,2017,CONSULTAS,18655
05,Antioquia,05091,Betania,2017,HOSPITALIZACIONES,211
05,Antioquia,05091,Betania,2017,PROCEDIMIENTOS DE SALUD,28773
05,Antioquia,05091,Betania,2017,URGENCIAS,598
05,Antioquia,05091,Betania,2018,CONSULTAS,15524
05,Antioquia,05091,Betania,2018,HOSPITALIZACIONES,196
05,Antioquia,05091,Betania,2018,PROCEDIMIENTOS DE SALUD,36387
05,Antioquia,05091,Betania,2018,URGENCIAS,709
05,Antioquia,05091,Betania,2019,CONSULTAS,20698
05,Antioquia,05091,Betania,2019,HOSPITALIZACIONES,394
05,Antioquia,05091,Betania,2019,PROCEDIMIENTOS DE SALUD,40052
05,Antioquia,05091,Betania,2019,URGENCIAS,1102
05,Antioquia,05091,Betania,2020,CONSULTAS,6356
05,Antioquia,05091,Betania,2020,HOSPITALIZACIONES,225
05,Antioquia,05091,Betania,2020,PROCEDIMIENTOS DE SALUD,8001
05,Antioquia,05091,Betania,2020,URGENCIAS,518
05,Antioquia,05091,Betania,2021,CONSULTAS,2012
05,Antioquia,05091,Betania,2021,HOSPITALIZACIONES,162
05,Antioquia,05091,Betania,2021,PROCEDIMIENTOS DE SALUD,11475
05,Antioquia,05091,Betania,2021,URGENCIAS,244
05,Antioquia,05093,Betulia,2017,CONSULTAS,41775
05,Antioquia,05093,Betulia,2017,HOSPITALIZACIONES,456
05,Antioquia,05093,Betulia,2017,PROCEDIMIENTOS DE SALUD,27619
05,Antioquia,05093,Betulia,2017,URGENCIAS,1368
05,Antioquia,05093,Betulia,2018,CONSULTAS,63362
05,Antioquia,05093,Betulia,2018,HOSPITALIZACIONES,517
05,Antioquia,05093,Betulia,2018,PROCEDIMIENTOS DE SALUD,160119
05,Antioquia,05093,Betulia,2018,URGENCIAS,1774
05,Antioquia,05093,Betulia,2019,CONSULTAS,58150
05,Antioquia,05093,Betulia,2019,HOSPITALIZACIONES,1088
05,Antioquia,05093,Betulia,2019,PROCEDIMIENTOS DE SALUD,54071
05,Antioquia,05093,Betulia,2019,URGENCIAS,2224
05,Antioquia,05093,Betulia,2020,CONSULTAS,13059
05,Antioquia,05093,Betulia,2020,HOSPITALIZACIONES,229
05,Antioquia,05093,Betulia,2020,PROCEDIMIENTOS DE SALUD,5722
05,Antioquia,05093,Betulia,2020,URGENCIAS,897
05,Antioquia,05093,Betulia,2021,CONSULTAS,4349
05,Antioquia,05093,Betulia,2021,HOSPITALIZACIONES,207
05,Antioquia,05093,Betulia,2021,PROCEDIMIENTOS DE SALUD,8272
05,Antioquia,05093,Betulia,2021,URGENCIAS,310
05,Antioquia,05101,Ciudad BolÃ­var,2017,CONSULTAS,75527
05,Antioquia,05101,Ciudad BolÃ­var,2017,HOSPITALIZACIONES,967
05,Antioquia,05101,Ciudad BolÃ­var,2017,PROCEDIMIENTOS DE SALUD,93019
05,Antioquia,05101,Ciudad BolÃ­var,2017,URGENCIAS,343
05,Antioquia,05101,Ciudad BolÃ­var,2018,CONSULTAS,121413
05,Antioquia,05101,Ciudad BolÃ­var,2018,HOSPITALIZACIONES,1136
05,Antioquia,05101,Ciudad BolÃ­var,2018,PROCEDIMIENTOS DE SALUD,203260
05,Antioquia,05101,Ciudad BolÃ­var,2018,URGENCIAS,478
05,Antioquia,05101,Ciudad BolÃ­var,2019,CONSULTAS,213322
05,Antioquia,05101,Ciudad BolÃ­var,2019,HOSPITALIZACIONES,2937
05,Antioquia,05101,Ciudad BolÃ­var,2019,PROCEDIMIENTOS DE SALUD,413636
05,Antioquia,05101,Ciudad BolÃ­var,2019,URGENCIAS,1429
05,Antioquia,05101,Ciudad BolÃ­var,2020,CONSULTAS,82279
05,Antioquia,05101,Ciudad BolÃ­var,2020,HOSPITALIZACIONES,10041
05,Antioquia,05101,Ciudad BolÃ­var,2020,PROCEDIMIENTOS DE SALUD,142170
05,Antioquia,05101,Ciudad BolÃ­var,2020,URGENCIAS,6022
05,Antioquia,05101,Ciudad BolÃ­var,2021,CONSULTAS,62041
05,Antioquia,05101,Ciudad BolÃ­var,2021,HOSPITALIZACIONES,1713
05,Antioquia,05101,Ciudad BolÃ­var,2021,PROCEDIMIENTOS DE SALUD,106655
05,Antioquia,05101,Ciudad BolÃ­var,2021,URGENCIAS,3635
05,Antioquia,05107,BriceÃ±o,2017,CONSULTAS,9150
05,Antioquia,05107,BriceÃ±o,2017,HOSPITALIZACIONES,70
05,Antioquia,05107,BriceÃ±o,2017,PROCEDIMIENTOS DE SALUD,10337
05,Antioquia,05107,BriceÃ±o,2017,URGENCIAS,162
05,Antioquia,05107,BriceÃ±o,2018,CONSULTAS,23496
05,Antioquia,05107,BriceÃ±o,2018,HOSPITALIZACIONES,196
05,Antioquia,05107,BriceÃ±o,2018,PROCEDIMIENTOS DE SALUD,72796
05,Antioquia,05107,BriceÃ±o,2018,URGENCIAS,353
05,Antioquia,05107,BriceÃ±o,2019,CONSULTAS,18087
05,Antioquia,05107,BriceÃ±o,2019,HOSPITALIZACIONES,333
05,Antioquia,05107,BriceÃ±o,2019,PROCEDIMIENTOS DE SALUD,44605
05,Antioquia,05107,BriceÃ±o,2019,URGENCIAS,456
05,Antioquia,05107,BriceÃ±o,2020,CONSULTAS,14203
05,Antioquia,05107,BriceÃ±o,2020,HOSPITALIZACIONES,890
05,Antioquia,05107,BriceÃ±o,2020,PROCEDIMIENTOS DE SALUD,38096
05,Antioquia,05107,BriceÃ±o,2020,URGENCIAS,441
05,Antioquia,05107,BriceÃ±o,2021,CONSULTAS,13705
05,Antioquia,05107,BriceÃ±o,2021,HOSPITALIZACIONES,217
05,Antioquia,05107,BriceÃ±o,2021,PROCEDIMIENTOS DE SALUD,21301
05,Antioquia,05107,BriceÃ±o,2021,URGENCIAS,286
05,Antioquia,05113,BuriticÃ¡,2017,CONSULTAS,5673
05,Antioquia,05113,BuriticÃ¡,2017,HOSPITALIZACIONES,213
05,Antioquia,05113,BuriticÃ¡,2017,PROCEDIMIENTOS DE SALUD,5458
05,Antioquia,05113,BuriticÃ¡,2017,URGENCIAS,250
05,Antioquia,05113,BuriticÃ¡,2018,CONSULTAS,10937
05,Antioquia,05113,BuriticÃ¡,2018,HOSPITALIZACIONES,228
05,Antioquia,05113,BuriticÃ¡,2018,PROCEDIMIENTOS DE SALUD,53491
05,Antioquia,05113,BuriticÃ¡,2018,URGENCIAS,418
05,Antioquia,05113,BuriticÃ¡,2019,CONSULTAS,20713
05,Antioquia,05113,BuriticÃ¡,2019,HOSPITALIZACIONES,457
05,Antioquia,05113,BuriticÃ¡,2019,PROCEDIMIENTOS DE SALUD,15360
05,Antioquia,05113,BuriticÃ¡,2019,URGENCIAS,570
05,Antioquia,05113,BuriticÃ¡,2020,CONSULTAS,6432
05,Antioquia,05113,BuriticÃ¡,2020,HOSPITALIZACIONES,296
05,Antioquia,05113,BuriticÃ¡,2020,PROCEDIMIENTOS DE SALUD,17910
05,Antioquia,05113,BuriticÃ¡,2020,URGENCIAS,560
05,Antioquia,05113,BuriticÃ¡,2021,CONSULTAS,3356
05,Antioquia,05113,BuriticÃ¡,2021,HOSPITALIZACIONES,155
05,Antioquia,05113,BuriticÃ¡,2021,PROCEDIMIENTOS DE SALUD,14405
05,Antioquia,05113,BuriticÃ¡,2021,URGENCIAS,292
05,Antioquia,05120,CÃ¡ceres,2017,CONSULTAS,8119
05,Antioquia,05120,CÃ¡ceres,2017,HOSPITALIZACIONES,150
05,Antioquia,05120,CÃ¡ceres,2017,PROCEDIMIENTOS DE SALUD,17585
05,Antioquia,05120,CÃ¡ceres,2017,URGENCIAS,174
05,Antioquia,05120,CÃ¡ceres,2018,CONSULTAS,14494
05,Antioquia,05120,CÃ¡ceres,2018,HOSPITALIZACIONES,214
05,Antioquia,05120,CÃ¡ceres,2018,PROCEDIMIENTOS DE SALUD,31123
05,Antioquia,05120,CÃ¡ceres,2018,URGENCIAS,496
05,Antioquia,05120,CÃ¡ceres,2019,CONSULTAS,54391
05,Antioquia,05120,CÃ¡ceres,2019,HOSPITALIZACIONES,1498
05,Antioquia,05120,CÃ¡ceres,2019,PROCEDIMIENTOS DE SALUD,150194
05,Antioquia,05120,CÃ¡ceres,2019,URGENCIAS,2364
05,Antioquia,05120,CÃ¡ceres,2020,CONSULTAS,71057
05,Antioquia,05120,CÃ¡ceres,2020,HOSPITALIZACIONES,6827
05,Antioquia,05120,CÃ¡ceres,2020,PROCEDIMIENTOS DE SALUD,167533
05,Antioquia,05120,CÃ¡ceres,2020,URGENCIAS,3812
05,Antioquia,05120,CÃ¡ceres,2021,CONSULTAS,89359
05,Antioquia,05120,CÃ¡ceres,2021,HOSPITALIZACIONES,2625
05,Antioquia,05120,CÃ¡ceres,2021,PROCEDIMIENTOS DE SALUD,211700
05,Antioquia,05120,CÃ¡ceres,2021,URGENCIAS,4279
05,Antioquia,05125,Caicedo,2017,CONSULTAS,17482
05,Antioquia,05125,Caicedo,2017,HOSPITALIZACIONES,210
05,Antioquia,05125,Caicedo,2017,PROCEDIMIENTOS DE SALUD,20625
05,Antioquia,05125,Caicedo,2017,URGENCIAS,179
05,Antioquia,05125,Caicedo,2018,CONSULTAS,26253
05,Antioquia,05125,Caicedo,2018,HOSPITALIZACIONES,289
05,Antioquia,05125,Caicedo,2018,PROCEDIMIENTOS DE SALUD,35064
05,Antioquia,05125,Caicedo,2018,URGENCIAS,259
05,Antioquia,05125,Caicedo,2019,CONSULTAS,22976
05,Antioquia,05125,Caicedo,2019,HOSPITALIZACIONES,483
05,Antioquia,05125,Caicedo,2019,PROCEDIMIENTOS DE SALUD,39267
05,Antioquia,05125,Caicedo,2019,URGENCIAS,331
05,Antioquia,05125,Caicedo,2020,CONSULTAS,4471
05,Antioquia,05125,Caicedo,2020,HOSPITALIZACIONES,199
05,Antioquia,05125,Caicedo,2020,PROCEDIMIENTOS DE SALUD,13491
05,Antioquia,05125,Caicedo,2020,URGENCIAS,221
05,Antioquia,05125,Caicedo,2021,CONSULTAS,3090
05,Antioquia,05125,Caicedo,2021,HOSPITALIZACIONES,189
05,Antioquia,05125,Caicedo,2021,PROCEDIMIENTOS DE SALUD,6480
05,Antioquia,05125,Caicedo,2021,URGENCIAS,274
05,Antioquia,05129,Caldas,2017,CONSULTAS,194701
05,Antioquia,05129,Caldas,2017,HOSPITALIZACIONES,1250
05,Antioquia,05129,Caldas,2017,PROCEDIMIENTOS DE SALUD,253760
05,Antioquia,05129,Caldas,2017,URGENCIAS,9821
05,Antioquia,05129,Caldas,2018,CONSULTAS,420444
05,Antioquia,05129,Caldas,2018,HOSPITALIZACIONES,3309
05,Antioquia,05129,Caldas,2018,PROCEDIMIENTOS DE SALUD,414276
05,Antioquia,05129,Caldas,2018,URGENCIAS,2333
05,Antioquia,05129,Caldas,2019,CONSULTAS,301667
05,Antioquia,05129,Caldas,2019,HOSPITALIZACIONES,3331
05,Antioquia,05129,Caldas,2019,PROCEDIMIENTOS DE SALUD,206178
05,Antioquia,05129,Caldas,2019,URGENCIAS,3072
05,Antioquia,05129,Caldas,2020,CONSULTAS,247082
05,Antioquia,05129,Caldas,2020,HOSPITALIZACIONES,7437
05,Antioquia,05129,Caldas,2020,PROCEDIMIENTOS DE SALUD,168089
05,Antioquia,05129,Caldas,2020,URGENCIAS,12588
05,Antioquia,05129,Caldas,2021,CONSULTAS,343501
05,Antioquia,05129,Caldas,2021,HOSPITALIZACIONES,2762
05,Antioquia,05129,Caldas,2021,PROCEDIMIENTOS DE SALUD,231404
05,Antioquia,05129,Caldas,2021,URGENCIAS,12710
05,Antioquia,05134,Campamento,2017,CONSULTAS,12192
05,Antioquia,05134,Campamento,2017,HOSPITALIZACIONES,54
05,Antioquia,05134,Campamento,2017,PROCEDIMIENTOS DE SALUD,13955
05,Antioquia,05134,Campamento,2017,URGENCIAS,80
05,Antioquia,05134,Campamento,2018,CONSULTAS,15935
05,Antioquia,05134,Campamento,2018,HOSPITALIZACIONES,160
05,Antioquia,05134,Campamento,2018,PROCEDIMIENTOS DE SALUD,57049
05,Antioquia,05134,Campamento,2018,URGENCIAS,102
05,Antioquia,05134,Campamento,2019,CONSULTAS,11544
05,Antioquia,05134,Campamento,2019,HOSPITALIZACIONES,248
05,Antioquia,05134,Campamento,2019,PROCEDIMIENTOS DE SALUD,18759
05,Antioquia,05134,Campamento,2019,URGENCIAS,151
05,Antioquia,05134,Campamento,2020,CONSULTAS,3351
05,Antioquia,05134,Campamento,2020,HOSPITALIZACIONES,88
05,Antioquia,05134,Campamento,2020,PROCEDIMIENTOS DE SALUD,7555
05,Antioquia,05134,Campamento,2020,URGENCIAS,40
05,Antioquia,05134,Campamento,2021,CONSULTAS,2335
05,Antioquia,05134,Campamento,2021,HOSPITALIZACIONES,103
05,Antioquia,05134,Campamento,2021,PROCEDIMIENTOS DE SALUD,6525
05,Antioquia,05134,Campamento,2021,URGENCIAS,43
05,Antioquia,05138,CaÃ±asgordas,2017,CONSULTAS,59736
05,Antioquia,05138,CaÃ±asgordas,2017,HOSPITALIZACIONES,543
05,Antioquia,05138,CaÃ±asgordas,2017,PROCEDIMIENTOS DE SALUD,122466
05,Antioquia,05138,CaÃ±asgordas,2017,URGENCIAS,210
05,Antioquia,05138,CaÃ±asgordas,2018,CONSULTAS,47499
05,Antioquia,05138,CaÃ±asgordas,2018,HOSPITALIZACIONES,616
05,Antioquia,05138,CaÃ±asgordas,2018,PROCEDIMIENTOS DE SALUD,91303
05,Antioquia,05138,CaÃ±asgordas,2018,URGENCIAS,370
05,Antioquia,05138,CaÃ±asgordas,2019,CONSULTAS,43606
05,Antioquia,05138,CaÃ±asgordas,2019,HOSPITALIZACIONES,998
05,Antioquia,05138,CaÃ±asgordas,2019,PROCEDIMIENTOS DE SALUD,142322
05,Antioquia,05138,CaÃ±asgordas,2019,URGENCIAS,845
05,Antioquia,05138,CaÃ±asgordas,2020,CONSULTAS,21003
05,Antioquia,05138,CaÃ±asgordas,2020,HOSPITALIZACIONES,660
05,Antioquia,05138,CaÃ±asgordas,2020,PROCEDIMIENTOS DE SALUD,54125
05,Antioquia,05138,CaÃ±asgordas,2020,URGENCIAS,677
05,Antioquia,05138,CaÃ±asgordas,2021,CONSULTAS,9005
05,Antioquia,05138,CaÃ±asgordas,2021,HOSPITALIZACIONES,521
05,Antioquia,05138,CaÃ±asgordas,2021,PROCEDIMIENTOS DE SALUD,29652
05,Antioquia,05138,CaÃ±asgordas,2021,URGENCIAS,509
05,Antioquia,05142,CaracolÃ­,2017,CONSULTAS,4988
05,Antioquia,05142,CaracolÃ­,2017,HOSPITALIZACIONES,123
05,Antioquia,05142,CaracolÃ­,2017,PROCEDIMIENTOS DE SALUD,13577
05,Antioquia,05142,CaracolÃ­,2017,URGENCIAS,92
05,Antioquia,05142,CaracolÃ­,2018,CONSULTAS,4958
05,Antioquia,05142,CaracolÃ­,2018,HOSPITALIZACIONES,294
05,Antioquia,05142,CaracolÃ­,2018,PROCEDIMIENTOS DE SALUD,17116
05,Antioquia,05142,CaracolÃ­,2018,URGENCIAS,194
05,Antioquia,05142,CaracolÃ­,2019,CONSULTAS,15213
05,Antioquia,05142,CaracolÃ­,2019,HOSPITALIZACIONES,379
05,Antioquia,05142,CaracolÃ­,2019,PROCEDIMIENTOS DE SALUD,22665
05,Antioquia,05142,CaracolÃ­,2019,URGENCIAS,329
05,Antioquia,05142,CaracolÃ­,2020,CONSULTAS,13291
05,Antioquia,05142,CaracolÃ­,2020,HOSPITALIZACIONES,1033
05,Antioquia,05142,CaracolÃ­,2020,PROCEDIMIENTOS DE SALUD,22836
05,Antioquia,05142,CaracolÃ­,2020,URGENCIAS,607
05,Antioquia,05142,CaracolÃ­,2021,CONSULTAS,5247
05,Antioquia,05142,CaracolÃ­,2021,HOSPITALIZACIONES,182
05,Antioquia,05142,CaracolÃ­,2021,PROCEDIMIENTOS DE SALUD,10292
05,Antioquia,05142,CaracolÃ­,2021,URGENCIAS,166
05,Antioquia,05145,Caramanta,2017,CONSULTAS,16900
05,Antioquia,05145,Caramanta,2017,HOSPITALIZACIONES,129
05,Antioquia,05145,Caramanta,2017,PROCEDIMIENTOS DE SALUD,7431
05,Antioquia,05145,Caramanta,2017,URGENCIAS,78
05,Antioquia,05145,Caramanta,2018,CONSULTAS,31273
05,Antioquia,05145,Caramanta,2018,HOSPITALIZACIONES,238
05,Antioquia,05145,Caramanta,2018,PROCEDIMIENTOS DE SALUD,47613
05,Antioquia,05145,Caramanta,2018,URGENCIAS,139
05,Antioquia,05145,Caramanta,2019,CONSULTAS,22867
05,Antioquia,05145,Caramanta,2019,HOSPITALIZACIONES,357
05,Antioquia,05145,Caramanta,2019,PROCEDIMIENTOS DE SALUD,35248
05,Antioquia,05145,Caramanta,2019,URGENCIAS,218
05,Antioquia,05145,Caramanta,2020,CONSULTAS,8501
05,Antioquia,05145,Caramanta,2020,HOSPITALIZACIONES,175
05,Antioquia,05145,Caramanta,2020,PROCEDIMIENTOS DE SALUD,11572
05,Antioquia,05145,Caramanta,2020,URGENCIAS,144
05,Antioquia,05145,Caramanta,2021,CONSULTAS,3063
05,Antioquia,05145,Caramanta,2021,HOSPITALIZACIONES,85
05,Antioquia,05145,Caramanta,2021,PROCEDIMIENTOS DE SALUD,5406
05,Antioquia,05145,Caramanta,2021,URGENCIAS,45
05,Antioquia,05147,Carepa,2017,CONSULTAS,224471
05,Antioquia,05147,Carepa,2017,HOSPITALIZACIONES,1952
05,Antioquia,05147,Carepa,2017,PROCEDIMIENTOS DE SALUD,169341
05,Antioquia,05147,Carepa,2017,URGENCIAS,3808
05,Antioquia,05147,Carepa,2018,CONSULTAS,220958
05,Antioquia,05147,Carepa,2018,HOSPITALIZACIONES,2254
05,Antioquia,05147,Carepa,2018,PROCEDIMIENTOS DE SALUD,298343
05,Antioquia,05147,Carepa,2018,URGENCIAS,2448
05,Antioquia,05147,Carepa,2019,CONSULTAS,187755
05,Antioquia,05147,Carepa,2019,HOSPITALIZACIONES,3173
05,Antioquia,05147,Carepa,2019,PROCEDIMIENTOS DE SALUD,502468
05,Antioquia,05147,Carepa,2019,URGENCIAS,10040
05,Antioquia,05147,Carepa,2020,CONSULTAS,131993
05,Antioquia,05147,Carepa,2020,HOSPITALIZACIONES,2541
05,Antioquia,05147,Carepa,2020,PROCEDIMIENTOS DE SALUD,208384
05,Antioquia,05147,Carepa,2020,URGENCIAS,8194
05,Antioquia,05147,Carepa,2021,CONSULTAS,125535
05,Antioquia,05147,Carepa,2021,HOSPITALIZACIONES,1947
05,Antioquia,05147,Carepa,2021,PROCEDIMIENTOS DE SALUD,123026
05,Antioquia,05147,Carepa,2021,URGENCIAS,2064
05,Antioquia,05148,El Carmen De Viboral,2017,CONSULTAS,73687
05,Antioquia,05148,El Carmen De Viboral,2017,HOSPITALIZACIONES,848
05,Antioquia,05148,El Carmen De Viboral,2017,PROCEDIMIENTOS DE SALUD,132688
05,Antioquia,05148,El Carmen De Viboral,2017,URGENCIAS,3374
05,Antioquia,05148,El Carmen De Viboral,2018,CONSULTAS,105693
05,Antioquia,05148,El Carmen De Viboral,2018,HOSPITALIZACIONES,1115
05,Antioquia,05148,El Carmen De Viboral,2018,PROCEDIMIENTOS DE SALUD,194280
05,Antioquia,05148,El Carmen De Viboral,2018,URGENCIAS,3199
05,Antioquia,05148,El Carmen De Viboral,2019,CONSULTAS,125883
05,Antioquia,05148,El Carmen De Viboral,2019,HOSPITALIZACIONES,2153
05,Antioquia,05148,El Carmen De Viboral,2019,PROCEDIMIENTOS DE SALUD,252487
05,Antioquia,05148,El Carmen De Viboral,2019,URGENCIAS,7530
05,Antioquia,05148,El Carmen De Viboral,2020,CONSULTAS,88019
05,Antioquia,05148,El Carmen De Viboral,2020,HOSPITALIZACIONES,1570
05,Antioquia,05148,El Carmen De Viboral,2020,PROCEDIMIENTOS DE SALUD,89988
05,Antioquia,05148,El Carmen De Viboral,2020,URGENCIAS,5334
05,Antioquia,05148,El Carmen De Viboral,2021,CONSULTAS,61539
05,Antioquia,05148,El Carmen De Viboral,2021,HOSPITALIZACIONES,518
05,Antioquia,05148,El Carmen De Viboral,2021,PROCEDIMIENTOS DE SALUD,77872
05,Antioquia,05148,El Carmen De Viboral,2021,URGENCIAS,2944
05,Antioquia,05150,Carolina,2017,CONSULTAS,5395
05,Antioquia,05150,Carolina,2017,HOSPITALIZACIONES,56
05,Antioquia,05150,Carolina,2017,PROCEDIMIENTOS DE SALUD,5315
05,Antioquia,05150,Carolina,2017,URGENCIAS,267
05,Antioquia,05150,Carolina,2018,CONSULTAS,10452
05,Antioquia,05150,Carolina,2018,HOSPITALIZACIONES,156
05,Antioquia,05150,Carolina,2018,PROCEDIMIENTOS DE SALUD,25949
05,Antioquia,05150,Carolina,2018,URGENCIAS,489
05,Antioquia,05150,Carolina,2019,CONSULTAS,11308
05,Antioquia,05150,Carolina,2019,HOSPITALIZACIONES,217
05,Antioquia,05150,Carolina,2019,PROCEDIMIENTOS DE SALUD,14976
05,Antioquia,05150,Carolina,2019,URGENCIAS,397
05,Antioquia,05150,Carolina,2020,CONSULTAS,5101
05,Antioquia,05150,Carolina,2020,HOSPITALIZACIONES,191
05,Antioquia,05150,Carolina,2020,PROCEDIMIENTOS DE SALUD,10672
05,Antioquia,05150,Carolina,2020,URGENCIAS,219
05,Antioquia,05150,Carolina,2021,CONSULTAS,6636
05,Antioquia,05150,Carolina,2021,HOSPITALIZACIONES,81
05,Antioquia,05150,Carolina,2021,PROCEDIMIENTOS DE SALUD,10455
05,Antioquia,05150,Carolina,2021,URGENCIAS,272
05,Antioquia,05154,Caucasia,2017,CONSULTAS,166922
05,Antioquia,05154,Caucasia,2017,HOSPITALIZACIONES,2248
05,Antioquia,05154,Caucasia,2017,PROCEDIMIENTOS DE SALUD,204455
05,Antioquia,05154,Caucasia,2017,URGENCIAS,4503
05,Antioquia,05154,Caucasia,2018,CONSULTAS,340505
05,Antioquia,05154,Caucasia,2018,HOSPITALIZACIONES,5274
05,Antioquia,05154,Caucasia,2018,PROCEDIMIENTOS DE SALUD,655863
05,Antioquia,05154,Caucasia,2018,URGENCIAS,10148
05,Antioquia,05154,Caucasia,2019,CONSULTAS,702884
05,Antioquia,05154,Caucasia,2019,HOSPITALIZACIONES,12962
05,Antioquia,05154,Caucasia,2019,PROCEDIMIENTOS DE SALUD,1292316
05,Antioquia,05154,Caucasia,2019,URGENCIAS,31020
05,Antioquia,05154,Caucasia,2020,CONSULTAS,408414
05,Antioquia,05154,Caucasia,2020,HOSPITALIZACIONES,14525
05,Antioquia,05154,Caucasia,2020,PROCEDIMIENTOS DE SALUD,622341
05,Antioquia,05154,Caucasia,2020,URGENCIAS,20493
05,Antioquia,05154,Caucasia,2021,CONSULTAS,297286
05,Antioquia,05154,Caucasia,2021,HOSPITALIZACIONES,8572
05,Antioquia,05154,Caucasia,2021,PROCEDIMIENTOS DE SALUD,419938
05,Antioquia,05154,Caucasia,2021,URGENCIAS,17262
05,Antioquia,05172,ChigorodÃ³,2017,CONSULTAS,167696
05,Antioquia,05172,ChigorodÃ³,2017,HOSPITALIZACIONES,1805
05,Antioquia,05172,ChigorodÃ³,2017,PROCEDIMIENTOS DE SALUD,127529
05,Antioquia,05172,ChigorodÃ³,2017,URGENCIAS,8131
05,Antioquia,05172,ChigorodÃ³,2018,CONSULTAS,188291
05,Antioquia,05172,ChigorodÃ³,2018,HOSPITALIZACIONES,2258
05,Antioquia,05172,ChigorodÃ³,2018,PROCEDIMIENTOS DE SALUD,208071
05,Antioquia,05172,ChigorodÃ³,2018,URGENCIAS,9075
05,Antioquia,05172,ChigorodÃ³,2019,CONSULTAS,270646
05,Antioquia,05172,ChigorodÃ³,2019,HOSPITALIZACIONES,4272
05,Antioquia,05172,ChigorodÃ³,2019,PROCEDIMIENTOS DE SALUD,368881
05,Antioquia,05172,ChigorodÃ³,2019,URGENCIAS,12946
05,Antioquia,05172,ChigorodÃ³,2020,CONSULTAS,121352
05,Antioquia,05172,ChigorodÃ³,2020,HOSPITALIZACIONES,2180
05,Antioquia,05172,ChigorodÃ³,2020,PROCEDIMIENTOS DE SALUD,307733
05,Antioquia,05172,ChigorodÃ³,2020,URGENCIAS,8025
05,Antioquia,05172,ChigorodÃ³,2021,CONSULTAS,137633
05,Antioquia,05172,ChigorodÃ³,2021,HOSPITALIZACIONES,2795
05,Antioquia,05172,ChigorodÃ³,2021,PROCEDIMIENTOS DE SALUD,122331
05,Antioquia,05172,ChigorodÃ³,2021,URGENCIAS,11824
05,Antioquia,05190,Cisneros,2017,CONSULTAS,28439
05,Antioquia,05190,Cisneros,2017,HOSPITALIZACIONES,239
05,Antioquia,05190,Cisneros,2017,PROCEDIMIENTOS DE SALUD,9516
05,Antioquia,05190,Cisneros,2017,URGENCIAS,625
05,Antioquia,05190,Cisneros,2018,CONSULTAS,26115
05,Antioquia,05190,Cisneros,2018,HOSPITALIZACIONES,296
05,Antioquia,05190,Cisneros,2018,PROCEDIMIENTOS DE SALUD,39331
05,Antioquia,05190,Cisneros,2018,URGENCIAS,990
05,Antioquia,05190,Cisneros,2019,CONSULTAS,16953
05,Antioquia,05190,Cisneros,2019,HOSPITALIZACIONES,303
05,Antioquia,05190,Cisneros,2019,PROCEDIMIENTOS DE SALUD,37011
05,Antioquia,05190,Cisneros,2019,URGENCIAS,634
05,Antioquia,05190,Cisneros,2020,CONSULTAS,3214
05,Antioquia,05190,Cisneros,2020,HOSPITALIZACIONES,113
05,Antioquia,05190,Cisneros,2020,PROCEDIMIENTOS DE SALUD,6598
05,Antioquia,05190,Cisneros,2020,URGENCIAS,190
05,Antioquia,05190,Cisneros,2021,CONSULTAS,2658
05,Antioquia,05190,Cisneros,2021,HOSPITALIZACIONES,143
05,Antioquia,05190,Cisneros,2021,PROCEDIMIENTOS DE SALUD,4603
05,Antioquia,05190,Cisneros,2021,URGENCIAS,66
05,Antioquia,05197,CocornÃ¡,2017,CONSULTAS,16070
05,Antioquia,05197,CocornÃ¡,2017,HOSPITALIZACIONES,79
05,Antioquia,05197,CocornÃ¡,2017,PROCEDIMIENTOS DE SALUD,11975
05,Antioquia,05197,CocornÃ¡,2017,URGENCIAS,128
05,Antioquia,05197,CocornÃ¡,2018,CONSULTAS,15088
05,Antioquia,05197,CocornÃ¡,2018,HOSPITALIZACIONES,265
