cod_mpio,cod_dpto,nom_mpio,a_o,poblacion,pct_rural_disperso,fuente
25878,25,VIOTÁ,2019,13310.0,66.739,dane
25878,25,VIOTÁ,2020,13444.0,65.918,dane
25878,25,VIOTÁ,2021,13471.0,65.177,dane
25885,25,YACOPÍ,2017,12236.0,76.455,dane
25885,25,YACOPÍ,2018,12236.0,76.455,dane
25885,25,YACOPÍ,2019,12110.0,75.169,dane
25885,25,YACOPÍ,2020,12040.0,74.086,dane
25885,25,YACOPÍ,2021,11840.0,73.294,dane
25898,25,ZIPACÓN,2017,4635.0,73.182,dane
25898,25,ZIPACÓN,2018,4635.0,73.182,dane
25898,25,ZIPACÓN,2019,4659.0,71.99,dane
25898,25,ZIPACÓN,2020,4707.0,71.404,dane
25898,25,ZIPACÓN,2021,4716.0,70.611,dane
25899,25,ZIPAQUIRÁ,2017,134624.0,21.144,dane
25899,25,ZIPAQUIRÁ,2018,134624.0,21.144,dane
25899,25,ZIPAQUIRÁ,2019,142731.0,22.657,dane
25899,25,ZIPAQUIRÁ,2020,148591.0,22.437,dane
25899,25,ZIPAQUIRÁ,2021,152817.0,22.182,dane
27001,27,QUIBDÓ,2017,129217.0,12.463,dane
27001,27,QUIBDÓ,2018,129217.0,12.463,dane
27001,27,QUIBDÓ,2019,131208.0,12.896,dane
27001,27,QUIBDÓ,2020,133199.0,13.312,dane
27001,27,QUIBDÓ,2021,134979.0,13.502,dane
27006,27,ACANDÍ,2017,13988.0,50.715,dane
27006,27,ACANDÍ,2018,13988.0,50.715,dane
27006,27,ACANDÍ,2019,14371.0,52.634,dane
27006,27,ACANDÍ,2020,14793.0,54.282,dane
27006,27,ACANDÍ,2021,15086.0,54.892,dane
27025,27,ALTO BAUDÓ,2017,27594.0,87.842,dane
27025,27,ALTO BAUDÓ,2018,27594.0,87.842,dane
27025,27,ALTO BAUDÓ,2019,27837.0,87.876,dane
27025,27,ALTO BAUDÓ,2020,28066.0,87.953,dane
27025,27,ALTO BAUDÓ,2021,28301.0,88.135,dane
27050,27,ATRATO,2017,6075.0,52.823,dane
27050,27,ATRATO,2018,6075.0,52.823,dane
27050,27,ATRATO,2019,6125.0,52.784,dane
27050,27,ATRATO,2020,6170.0,52.755,dane
27050,27,ATRATO,2021,6249.0,52.968,dane
27073,27,BAGADÓ,2017,11024.0,76.442,dane
27073,27,BAGADÓ,2018,11024.0,76.442,dane
27073,27,BAGADÓ,2019,11257.0,76.894,dane
27073,27,BAGADÓ,2020,11498.0,77.266,dane
27073,27,BAGADÓ,2021,11758.0,77.615,dane
27075,27,BAHÍA SOLANO,2017,10119.0,39.065,dane
27075,27,BAHÍA SOLANO,2018,10119.0,39.065,dane
27075,27,BAHÍA SOLANO,2019,10245.0,39.336,dane
27075,27,BAHÍA SOLANO,2020,10349.0,39.559,dane
27075,27,BAHÍA SOLANO,2021,10463.0,39.654,dane
27077,27,BAJO BAUDÓ,2017,29955.0,76.485,dane
27077,27,BAJO BAUDÓ,2018,29955.0,76.485,dane
27077,27,BAJO BAUDÓ,2019,30849.0,76.823,dane
27077,27,BAJO BAUDÓ,2020,31743.0,77.151,dane
27077,27,BAJO BAUDÓ,2021,32492.0,77.37,dane
27099,27,BOJAYÁ,2017,12079.0,90.397,dane
27099,27,BOJAYÁ,2018,12079.0,90.397,dane
27099,27,BOJAYÁ,2019,12238.0,90.668,dane
27099,27,BOJAYÁ,2020,12414.0,90.97,dane
27099,27,BOJAYÁ,2021,12586.0,91.101,dane
27135,27,EL CANTÓN DEL SAN PABLO,2017,6128.0,53.492,dane
27135,27,EL CANTÓN DEL SAN PABLO,2018,6128.0,53.492,dane
27135,27,EL CANTÓN DEL SAN PABLO,2019,6176.0,53.578,dane
27135,27,EL CANTÓN DEL SAN PABLO,2020,6229.0,53.652,dane
27135,27,EL CANTÓN DEL SAN PABLO,2021,6290.0,53.8,dane
27150,27,CARMEN DEL DARIÉN,2017,18431.0,87.64,dane
27150,27,CARMEN DEL DARIÉN,2018,18431.0,87.64,dane
27150,27,CARMEN DEL DARIÉN,2019,19111.0,87.96,dane
27150,27,CARMEN DEL DARIÉN,2020,19790.0,88.211,dane
27150,27,CARMEN DEL DARIÉN,2021,20280.0,88.407,dane
27160,27,CÉRTEGUI,2017,5630.0,41.066,dane
27160,27,CÉRTEGUI,2018,5630.0,41.066,dane
27160,27,CÉRTEGUI,2019,5700.0,41.351,dane
27160,27,CÉRTEGUI,2020,5760.0,41.545,dane
27160,27,CÉRTEGUI,2021,5800.0,41.672,dane
27205,27,CONDOTO,2017,12657.0,23.402,dane
27205,27,CONDOTO,2018,12657.0,23.402,dane
27205,27,CONDOTO,2019,12684.0,22.895,dane
27205,27,CONDOTO,2020,12706.0,22.367,dane
27205,27,CONDOTO,2021,12707.0,22.499,dane
27245,27,EL CARMEN DE ATRATO,2017,8198.0,69.371,dane
27245,27,EL CARMEN DE ATRATO,2018,8198.0,69.371,dane
27245,27,EL CARMEN DE ATRATO,2019,8263.0,69.49,dane
27245,27,EL CARMEN DE ATRATO,2020,8333.0,69.591,dane
27245,27,EL CARMEN DE ATRATO,2021,8401.0,69.837,dane
27250,27,EL LITORAL DEL SAN JUAN,2017,21675.0,91.446,dane
27250,27,EL LITORAL DEL SAN JUAN,2018,21675.0,91.446,dane
27250,27,EL LITORAL DEL SAN JUAN,2019,22466.0,91.774,dane
27250,27,EL LITORAL DEL SAN JUAN,2020,23230.0,92.109,dane
27250,27,EL LITORAL DEL SAN JUAN,2021,24019.0,92.285,dane
27361,27,ISTMINA,2017,30742.0,27.594,dane
27361,27,ISTMINA,2018,30742.0,27.594,dane
27361,27,ISTMINA,2019,31505.0,27.215,dane
27361,27,ISTMINA,2020,32270.0,26.855,dane
27361,27,ISTMINA,2021,32987.0,27.026,dane
27372,27,JURADÓ,2017,6682.0,62.511,dane
27372,27,JURADÓ,2018,6682.0,62.511,dane
27372,27,JURADÓ,2019,6960.0,62.802,dane
27372,27,JURADÓ,2020,7231.0,63.366,dane
27372,27,JURADÓ,2021,7506.0,63.616,dane
27413,27,LLORÓ,2017,9782.0,65.529,dane
27413,27,LLORÓ,2018,9782.0,65.529,dane
27413,27,LLORÓ,2019,9879.0,65.523,dane
27413,27,LLORÓ,2020,9974.0,65.601,dane
27413,27,LLORÓ,2021,10075.0,65.886,dane
27425,27,MEDIO ATRATO,2017,10671.0,91.172,dane
27425,27,MEDIO ATRATO,2018,10671.0,91.172,dane
27425,27,MEDIO ATRATO,2019,10761.0,91.265,dane
27425,27,MEDIO ATRATO,2020,10838.0,91.447,dane
27425,27,MEDIO ATRATO,2021,10925.0,91.67,dane
27430,27,MEDIO BAUDÓ,2017,15108.0,84.71,dane
27430,27,MEDIO BAUDÓ,2018,15108.0,84.71,dane
27430,27,MEDIO BAUDÓ,2019,15441.0,84.865,dane
27430,27,MEDIO BAUDÓ,2020,15753.0,85.101,dane
27430,27,MEDIO BAUDÓ,2021,16059.0,85.373,dane
27450,27,MEDIO SAN JUAN,2017,10582.0,75.222,dane
27450,27,MEDIO SAN JUAN,2018,10582.0,75.222,dane
27450,27,MEDIO SAN JUAN,2019,10662.0,75.333,dane
27450,27,MEDIO SAN JUAN,2020,10758.0,75.358,dane
27450,27,MEDIO SAN JUAN,2021,10845.0,75.5,dane
27491,27,NÓVITA,2017,9164.0,61.742,dane
27491,27,NÓVITA,2018,9164.0,61.742,dane
27491,27,NÓVITA,2019,9281.0,61.621,dane
27491,27,NÓVITA,2020,9400.0,61.574,dane
27491,27,NÓVITA,2021,9492.0,61.789,dane
27493,27,NUEVO BELÉN DE BAJIRÁ,2017,0.0,89.675,dane
27493,27,NUEVO BELÉN DE BAJIRÁ,2018,0.0,89.675,dane
27493,27,NUEVO BELÉN DE BAJIRÁ,2019,0.0,89.675,dane
27493,27,NUEVO BELÉN DE BAJIRÁ,2020,0.0,89.675,dane
27493,27,NUEVO BELÉN DE BAJIRÁ,2021,0.0,89.675,dane
27495,27,NUQUÍ,2017,16203.0,89.675,dane
27495,27,NUQUÍ,2018,16203.0,89.675,dane
27495,27,NUQUÍ,2019,16733.0,90.109,dane
27495,27,NUQUÍ,2020,17244.0,90.559,dane
27495,27,NUQUÍ,2021,17657.0,90.91,dane
27580,27,RÍO IRÓ,2017,5478.0,71.815,dane
27580,27,RÍO IRÓ,2018,5478.0,71.815,dane
27580,27,RÍO IRÓ,2019,5516.0,71.791,dane
27580,27,RÍO IRÓ,2020,5577.0,71.759,dane
27580,27,RÍO IRÓ,2021,5615.0,71.986,dane
27600,27,RÍO QUITO,2017,8215.0,71.674,dane
27600,27,RÍO QUITO,2018,8215.0,71.674,dane
27600,27,RÍO QUITO,2019,8262.0,72.053,dane
27600,27,RÍO QUITO,2020,8306.0,72.249,dane
27600,27,RÍO QUITO,2021,8352.0,72.462,dane
27615,27,RIOSUCIO,2017,53441.0,73.262,dane
27615,27,RIOSUCIO,2018,53441.0,73.262,dane
27615,27,RIOSUCIO,2019,55472.0,73.536,dane
27615,27,RIOSUCIO,2020,57468.0,74.575,dane
27615,27,RIOSUCIO,2021,58540.0,74.901,dane
27660,27,SAN JOSÉ DEL PALMAR,2017,5116.0,73.475,dane
27660,27,SAN JOSÉ DEL PALMAR,2018,5116.0,73.475,dane
27660,27,SAN JOSÉ DEL PALMAR,2019,5115.0,74.213,dane
27660,27,SAN JOSÉ DEL PALMAR,2020,5145.0,74.81,dane
27660,27,SAN JOSÉ DEL PALMAR,2021,5137.0,75.161,dane
27745,27,SIPÍ,2017,3177.0,76.582,dane
27745,27,SIPÍ,2018,3177.0,76.582,dane
27745,27,SIPÍ,2019,3199.0,76.868,dane
27745,27,SIPÍ,2020,3218.0,76.942,dane
27745,27,SIPÍ,2021,3253.0,77.098,dane
27787,27,TADÓ,2017,18012.0,40.301,dane
27787,27,TADÓ,2018,18012.0,40.301,dane
27787,27,TADÓ,2019,18206.0,40.218,dane
27787,27,TADÓ,2020,18395.0,40.076,dane
27787,27,TADÓ,2021,18610.0,40.263,dane
27800,27,UNGUÍA,2017,12854.0,66.26,dane
27800,27,UNGUÍA,2018,12854.0,66.26,dane
27800,27,UNGUÍA,2019,12913.0,67.668,dane
27800,27,UNGUÍA,2020,12980.0,69.214,dane
27800,27,UNGUÍA,2021,12912.0,69.664,dane
27810,27,UNIÓN PANAMERICANA,2017,6810.0,56.843,dane
27810,27,UNIÓN PANAMERICANA,2018,6810.0,56.843,dane
27810,27,UNIÓN PANAMERICANA,2019,6885.0,56.747,dane
27810,27,UNIÓN PANAMERICANA,2020,6950.0,56.978,dane
27810,27,UNIÓN PANAMERICANA,2021,7006.0,57.094,dane
41001,41,NEIVA,2017,357376.0,5.985,dane
41001,41,NEIVA,2018,357376.0,5.985,dane
41001,41,NEIVA,2019,364508.0,6.147,dane
41001,41,NEIVA,2020,371690.0,6.298,dane
41001,41,NEIVA,2021,378215.0,6.32,dane
41006,41,ACEVEDO,2017,24777.0,81.253,dane
41006,41,ACEVEDO,2018,24777.0,81.253,dane
41006,41,ACEVEDO,2019,24993.0,81.323,dane
41006,41,ACEVEDO,2020,25228.0,81.295,dane
41006,41,ACEVEDO,2021,25435.0,81.368,dane
41013,41,AGRADO,2017,8804.0,35.609,dane
41013,41,AGRADO,2018,8804.0,35.609,dane
41013,41,AGRADO,2019,8897.0,35.585,dane
41013,41,AGRADO,2020,8992.0,35.409,dane
41013,41,AGRADO,2021,9095.0,35.481,dane
41016,41,AIPE,2017,16168.0,34.686,dane
41016,41,AIPE,2018,16168.0,34.686,dane
41016,41,AIPE,2019,16346.0,34.528,dane
41016,41,AIPE,2020,16556.0,34.38,dane
41016,41,AIPE,2021,16723.0,34.366,dane
41020,41,ALGECIRAS,2017,22495.0,51.9,dane
41020,41,ALGECIRAS,2018,22495.0,51.9,dane
41020,41,ALGECIRAS,2019,22560.0,51.649,dane
41020,41,ALGECIRAS,2020,22658.0,51.439,dane
41020,41,ALGECIRAS,2021,22718.0,51.417,dane
41026,41,ALTAMIRA,2017,4272.0,43.212,dane
41026,41,ALTAMIRA,2018,4272.0,43.212,dane
41026,41,ALTAMIRA,2019,4358.0,43.598,dane
41026,41,ALTAMIRA,2020,4423.0,43.862,dane
41026,41,ALTAMIRA,2021,4502.0,43.869,dane
41078,41,BARAYA,2017,8345.0,52.379,dane
41078,41,BARAYA,2018,8345.0,52.379,dane
41078,41,BARAYA,2019,8330.0,52.353,dane
41078,41,BARAYA,2020,8346.0,52.48,dane
41078,41,BARAYA,2021,8331.0,52.443,dane
41132,41,CAMPOALEGRE,2017,31080.0,23.475,dane
41132,41,CAMPOALEGRE,2018,31080.0,23.475,dane
41132,41,CAMPOALEGRE,2019,31278.0,23.553,dane
41132,41,CAMPOALEGRE,2020,31493.0,23.643,dane
41132,41,CAMPOALEGRE,2021,31608.0,23.678,dane
41206,41,COLOMBIA,2017,7276.0,69.86,dane
41206,41,COLOMBIA,2018,7276.0,69.86,dane
41206,41,COLOMBIA,2019,7354.0,69.989,dane
41206,41,COLOMBIA,2020,7409.0,70.158,dane
41206,41,COLOMBIA,2021,7468.0,70.447,dane
41244,41,ELÍAS,2017,4223.0,65.925,dane
41244,41,ELÍAS,2018,4223.0,65.925,dane
41244,41,ELÍAS,2019,4294.0,65.859,dane
41244,41,ELÍAS,2020,4375.0,66.034,dane
41244,41,ELÍAS,2021,4459.0,65.979,dane
41298,41,GARZÓN,2017,72381.0,46.229,dane
41298,41,GARZÓN,2018,72381.0,46.229,dane
41298,41,GARZÓN,2019,73131.0,46.272,dane
41298,41,GARZÓN,2020,73890.0,46.323,dane
41298,41,GARZÓN,2021,74532.0,46.344,dane
41306,41,GIGANTE,2017,24567.0,60.304,dane
41306,41,GIGANTE,2018,24567.0,60.304,dane
41306,41,GIGANTE,2019,24490.0,60.069,dane
41306,41,GIGANTE,2020,24390.0,59.926,dane
41306,41,GIGANTE,2021,24277.0,59.904,dane
41319,41,GUADALUPE,2017,17884.0,69.308,dane
41319,41,GUADALUPE,2018,17884.0,69.308,dane
41319,41,GUADALUPE,2019,18026.0,69.45,dane
41319,41,GUADALUPE,2020,18142.0,69.579,dane
41319,41,GUADALUPE,2021,18268.0,69.685,dane
41349,41,HOBO,2017,7300.0,22.726,dane
41349,41,HOBO,2018,7300.0,22.726,dane
41349,41,HOBO,2019,7411.0,22.696,dane
41349,41,HOBO,2020,7539.0,22.762,dane
41349,41,HOBO,2021,7664.0,22.795,dane
41357,41,ÍQUIRA,2017,9260.0,71.328,dane
41357,41,ÍQUIRA,2018,9260.0,71.328,dane
41357,41,ÍQUIRA,2019,9331.0,71.439,dane
41357,41,ÍQUIRA,2020,9436.0,71.429,dane
41357,41,ÍQUIRA,2021,9514.0,71.558,dane
41359,41,ISNOS,2017,25183.0,75.567,dane
41359,41,ISNOS,2018,25183.0,75.567,dane
41359,41,ISNOS,2019,25437.0,75.54,dane
41359,41,ISNOS,2020,25703.0,75.419,dane
41359,41,ISNOS,2021,25938.0,75.476,dane
41378,41,LA ARGENTINA,2017,12865.0,62.783,dane
41378,41,LA ARGENTINA,2018,12865.0,62.783,dane
41378,41,LA ARGENTINA,2019,13047.0,62.489,dane
41378,41,LA ARGENTINA,2020,13245.0,62.288,dane
41378,41,LA ARGENTINA,2021,13432.0,62.329,dane
41396,41,LA PLATA,2017,61029.0,57.728,dane
41396,41,LA PLATA,2018,61029.0,57.728,dane
41396,41,LA PLATA,2019,62181.0,57.768,dane
41396,41,LA PLATA,2020,63357.0,57.788,dane
41396,41,LA PLATA,2021,64475.0,57.793,dane
41483,41,NÁTAGA,2017,6469.0,59.082,dane
41483,41,NÁTAGA,2018,6469.0,59.082,dane
41483,41,NÁTAGA,2019,6563.0,58.936,dane
41483,41,NÁTAGA,2020,6662.0,59.066,dane
41483,41,NÁTAGA,2021,6749.0,58.927,dane
41503,41,OPORAPA,2017,11620.0,79.785,dane
41503,41,OPORAPA,2018,11620.0,79.785,dane
41503,41,OPORAPA,2019,11750.0,79.889,dane
41503,41,OPORAPA,2020,11881.0,80.01,dane
41503,41,OPORAPA,2021,12004.0,80.048,dane
41518,41,PAICOL,2017,6571.0,57.754,dane
41518,41,PAICOL,2018,6571.0,57.754,dane
41518,41,PAICOL,2019,6751.0,57.903,dane
41518,41,PAICOL,2020,6935.0,57.736,dane
41518,41,PAICOL,2021,7094.0,57.894,dane
41524,41,PALERMO,2017,26280.0,52.534,dane
41524,41,PALERMO,2018,26280.0,52.534,dane
41524,41,PALERMO,2019,26395.0,52.483,dane
41524,41,PALERMO,2020,26522.0,52.447,dane
41524,41,PALERMO,2021,26597.0,52.461,dane
41530,41,PALESTINA,2017,11159.0,84.264,dane
41530,41,PALESTINA,2018,11159.0,84.264,dane
41530,41,PALESTINA,2019,11294.0,84.363,dane
41530,41,PALESTINA,2020,11420.0,84.431,dane
41530,41,PALESTINA,2021,11527.0,84.567,dane
41548,41,PITAL,2017,13784.0,64.495,dane
41548,41,PITAL,2018,13784.0,64.495,dane
41548,41,PITAL,2019,13957.0,64.419,dane
41548,41,PITAL,2020,14113.0,64.359,dane
41548,41,PITAL,2021,14261.0,64.371,dane
41551,41,PITALITO,2017,124359.0,41.042,dane
41551,41,PITALITO,2018,124359.0,41.042,dane
41551,41,PITALITO,2019,127235.0,41.045,dane
41551,41,PITALITO,2020,130115.0,41.05,dane
41551,41,PITALITO,2021,132886.0,41.059,dane
41615,41,RIVERA,2017,24305.0,51.792,dane
41615,41,RIVERA,2018,24305.0,51.792,dane
41615,41,RIVERA,2019,25034.0,51.877,dane
41615,41,RIVERA,2020,25769.0,51.927,dane
41615,41,RIVERA,2021,26464.0,51.942,dane
41660,41,SALADOBLANCO,2017,10450.0,82.344,dane
41660,41,SALADOBLANCO,2018,10450.0,82.344,dane
41660,41,SALADOBLANCO,2019,10499.0,82.341,dane
41660,41,SALADOBLANCO,2020,10581.0,82.346,dane
41660,41,SALADOBLANCO,2021,10648.0,82.344,dane
41668,41,SAN AGUSTÍN,2017,33027.0,66.212,dane
41668,41,SAN AGUSTÍN,2018,33027.0,66.212,dane
41668,41,SAN AGUSTÍN,2019,33500.0,66.239,dane
41668,41,SAN AGUSTÍN,2020,33988.0,66.259,dane
41668,41,SAN AGUSTÍN,2021,34430.0,66.303,dane
41676,41,SANTA MARÍA,2017,10409.0,75.713,dane
41676,41,SANTA MARÍA,2018,10409.0,75.713,dane
41676,41,SANTA MARÍA,2019,10486.0,75.701,dane
41676,41,SANTA MARÍA,2020,10539.0,75.88,dane
41676,41,SANTA MARÍA,2021,10615.0,75.874,dane
41770,41,SUAZA,2017,21851.0,79.356,dane
41770,41,SUAZA,2018,21851.0,79.356,dane
41770,41,SUAZA,2019,22525.0,79.525,dane
41770,41,SUAZA,2020,23201.0,79.734,dane
41770,41,SUAZA,2021,23831.0,79.778,dane
41791,41,TARQUI,2017,17442.0,68.496,dane
41791,41,TARQUI,2018,17442.0,68.496,dane
41791,41,TARQUI,2019,17665.0,68.446,dane
41791,41,TARQUI,2020,17890.0,68.502,dane
41791,41,TARQUI,2021,18110.0,68.465,dane
41797,41,TESALIA,2017,10696.0,50.29,dane
41797,41,TESALIA,2018,10696.0,50.29,dane
41797,41,TESALIA,2019,10947.0,50.306,dane
41797,41,TESALIA,2020,11175.0,50.255,dane
41797,41,TESALIA,2021,11389.0,50.224,dane
41799,41,TELLO,2017,11802.0,56.126,dane
41799,41,TELLO,2018,11802.0,56.126,dane
41799,41,TELLO,2019,11936.0,55.865,dane
41799,41,TELLO,2020,12041.0,55.527,dane
41799,41,TELLO,2021,12161.0,55.546,dane
41801,41,TERUEL,2017,8043.0,46.873,dane
41801,41,TERUEL,2018,8043.0,46.873,dane
41801,41,TERUEL,2019,8103.0,46.835,dane
41801,41,TERUEL,2020,8132.0,46.655,dane
41801,41,TERUEL,2021,8160.0,46.654,dane
41807,41,TIMANÁ,2017,21790.0,63.873,dane
41807,41,TIMANÁ,2018,21790.0,63.873,dane
41807,41,TIMANÁ,2019,22069.0,64.026,dane
41807,41,TIMANÁ,2020,22338.0,64.191,dane
41807,41,TIMANÁ,2021,22591.0,64.247,dane
41872,41,VILLAVIEJA,2017,7282.0,66.191,dane
41872,41,VILLAVIEJA,2018,7282.0,66.191,dane
41872,41,VILLAVIEJA,2019,7316.0,66.621,dane
41872,41,VILLAVIEJA,2020,7362.0,66.626,dane
41872,41,VILLAVIEJA,2021,7393.0,66.752,dane
41885,41,YAGUARÁ,2017,7740.0,16.938,dane
41885,41,YAGUARÁ,2018,7740.0,16.938,dane
41885,41,YAGUARÁ,2019,7789.0,16.806,dane
41885,41,YAGUARÁ,2020,7860.0,16.679,dane
41885,41,YAGUARÁ,2021,7918.0,16.633,dane
44001,44,RIOHACHA,2017,188019.0,32.933,dane
44001,44,RIOHACHA,2018,188019.0,32.933,dane
44001,44,RIOHACHA,2019,193478.0,30.942,dane
44001,44,RIOHACHA,2020,199802.0,29.059,dane
44001,44,RIOHACHA,2021,203266.0,28.64,dane
44035,44,ALBANIA,2017,29154.0,45.839,dane
44035,44,ALBANIA,2018,29154.0,45.839,dane
44035,44,ALBANIA,2019,30566.0,44.314,dane
44035,44,ALBANIA,2020,32120.0,42.908,dane
44035,44,ALBANIA,2021,33229.0,42.535,dane
44078,44,BARRANCAS,2017,35753.0,55.721,dane
44078,44,BARRANCAS,2018,35753.0,55.721,dane
44078,44,BARRANCAS,2019,37327.0,54.414,dane
44078,44,BARRANCAS,2020,39096.0,53.164,dane
44078,44,BARRANCAS,2021,40229.0,52.726,dane
44090,44,DIBULLA,2017,37745.0,87.066,dane
44090,44,DIBULLA,2018,37745.0,87.066,dane
44090,44,DIBULLA,2019,40063.0,86.496,dane
44090,44,DIBULLA,2020,42609.0,85.951,dane
44090,44,DIBULLA,2021,44323.0,85.725,dane
44098,44,DISTRACCIÓN,2017,13002.0,54.907,dane
44098,44,DISTRACCIÓN,2018,13002.0,54.907,dane
44098,44,DISTRACCIÓN,2019,13394.0,53.569,dane
44098,44,DISTRACCIÓN,2020,13828.0,52.191,dane
44098,44,DISTRACCIÓN,2021,14025.0,51.936,dane
44110,44,EL MOLINO,2017,7170.0,10.99,dane
44110,44,EL MOLINO,2018,7170.0,10.99,dane
44110,44,EL MOLINO,2019,7317.0,9.307,dane
44110,44,EL MOLINO,2020,7459.0,7.266,dane
44110,44,EL MOLINO,2021,7531.0,6.958,dane
44279,44,FONSECA,2017,42774.0,16.391,dane
44279,44,FONSECA,2018,42774.0,16.391,dane
44279,44,FONSECA,2019,44952.0,14.507,dane
44279,44,FONSECA,2020,47321.0,12.73,dane
44279,44,FONSECA,2021,49182.0,12.472,dane
44378,44,HATONUEVO,2017,20057.0,40.639,dane
44378,44,HATONUEVO,2018,20057.0,40.639,dane
44378,44,HATONUEVO,2019,20776.0,39.088,dane
44378,44,HATONUEVO,2020,21632.0,37.69,dane
44378,44,HATONUEVO,2021,22147.0,37.346,dane
44420,44,LA JAGUA DEL PILAR,2017,3501.0,38.503,dane
44420,44,LA JAGUA DEL PILAR,2018,3501.0,38.503,dane
44420,44,LA JAGUA DEL PILAR,2019,3631.0,36.767,dane
44420,44,LA JAGUA DEL PILAR,2020,3789.0,35.524,dane
44420,44,LA JAGUA DEL PILAR,2021,3893.0,35.32,dane
44430,44,MAICAO,2017,170582.0,39.41,dane
44430,44,MAICAO,2018,170582.0,39.41,dane
44430,44,MAICAO,2019,178565.0,38.18,dane
44430,44,MAICAO,2020,187372.0,37.052,dane
44430,44,MAICAO,2021,193605.0,36.703,dane
44560,44,MANAURE,2017,83065.0,89.625,dane
44560,44,MANAURE,2018,83065.0,89.625,dane
44560,44,MANAURE,2019,86496.0,88.816,dane
44560,44,MANAURE,2020,90309.0,88.094,dane
44560,44,MANAURE,2021,92316.0,87.757,dane
44650,44,SAN JUAN DEL CESAR,2017,46949.0,35.272,dane
44650,44,SAN JUAN DEL CESAR,2018,46949.0,35.272,dane
44650,44,SAN JUAN DEL CESAR,2019,49190.0,33.18,dane
44650,44,SAN JUAN DEL CESAR,2020,51632.0,31.26,dane
44650,44,SAN JUAN DEL CESAR,2021,53413.0,30.833,dane
44847,44,URIBIA,2017,163463.0,95.291,dane
44847,44,URIBIA,2018,163463.0,95.291,dane
44847,44,URIBIA,2019,171943.0,94.996,dane
44847,44,URIBIA,2020,181260.0,94.727,dane
44847,44,URIBIA,2021,186976.0,94.537,dane
44855,44,URUMITA,2017,10974.0,14.124,dane
44855,44,URUMITA,2018,10974.0,14.124,dane
44855,44,URUMITA,2019,11080.0,12.744,dane
44855,44,URUMITA,2020,11230.0,11.247,dane
44855,44,URUMITA,2021,11339.0,11.05,dane
44874,44,VILLANUEVA,2017,28344.0,6.559,dane
44874,44,VILLANUEVA,2018,28344.0,6.559,dane
44874,44,VILLANUEVA,2019,29284.0,6.041,dane
44874,44,VILLANUEVA,2020,30370.0,5.575,dane
44874,44,VILLANUEVA,2021,31099.0,5.499,dane
47001,47,SANTA MARTA,2017,499188.0,8.792,dane
47001,47,SANTA MARTA,2018,499188.0,8.792,dane
47001,47,SANTA MARTA,2019,515745.0,9.368,dane
47001,47,SANTA MARTA,2020,534879.0,9.908,dane
47001,47,SANTA MARTA,2021,547542.0,10.008,dane
47030,47,ALGARROBO,2017,15524.0,34.907,dane
47030,47,ALGARROBO,2018,15524.0,34.907,dane
47030,47,ALGARROBO,2019,16190.0,35.411,dane
47030,47,ALGARROBO,2020,16913.0,35.913,dane
47030,47,ALGARROBO,2021,17419.0,36.087,dane
47053,47,ARACATACA,2017,39855.0,40.74,dane
47053,47,ARACATACA,2018,39855.0,40.74,dane
47053,47,ARACATACA,2019,41046.0,40.903,dane
47053,47,ARACATACA,2020,42443.0,41.074,dane
47053,47,ARACATACA,2021,43160.0,41.272,dane
47058,47,ARIGUANÍ,2017,30215.0,36.876,dane
47058,47,ARIGUANÍ,2018,30215.0,36.876,dane
47058,47,ARIGUANÍ,2019,30774.0,37.109,dane
47058,47,ARIGUANÍ,2020,31459.0,37.277,dane
47058,47,ARIGUANÍ,2021,31660.0,37.464,dane
47161,47,CERRO DE SAN ANTONIO,2017,9886.0,45.741,dane
47161,47,CERRO DE SAN ANTONIO,2018,9886.0,45.741,dane
47161,47,CERRO DE SAN ANTONIO,2019,10201.0,45.545,dane
47161,47,CERRO DE SAN ANTONIO,2020,10538.0,45.341,dane
47161,47,CERRO DE SAN ANTONIO,2021,10767.0,45.352,dane
47170,47,CHIVOLO,2017,21860.0,36.985,dane
47170,47,CHIVOLO,2018,21860.0,36.985,dane
47170,47,CHIVOLO,2019,22661.0,37.112,dane
47170,47,CHIVOLO,2020,23542.0,37.261,dane
47170,47,CHIVOLO,2021,24224.0,37.306,dane
47189,47,CIÉNAGA,2017,120075.0,12.555,dane
47189,47,CIÉNAGA,2018,120075.0,12.555,dane
47189,47,CIÉNAGA,2019,123851.0,12.182,dane
47189,47,CIÉNAGA,2020,128288.0,11.853,dane
47189,47,CIÉNAGA,2021,131114.0,11.906,dane
47205,47,CONCORDIA,2017,10517.0,60.226,dane
47205,47,CONCORDIA,2018,10517.0,60.226,dane
47205,47,CONCORDIA,2019,10691.0,60.425,dane
47205,47,CONCORDIA,2020,10904.0,60.556,dane
47205,47,CONCORDIA,2021,11019.0,60.641,dane
47245,47,EL BANCO,2017,65476.0,36.018,dane
47245,47,EL BANCO,2018,65476.0,36.018,dane
47245,47,EL BANCO,2019,67736.0,37.24,dane
47245,47,EL BANCO,2020,70337.0,38.362,dane
47245,47,EL BANCO,2021,71890.0,38.747,dane
47258,47,EL PIÑÓN,2017,22536.0,66.951,dane
47258,47,EL PIÑÓN,2018,22536.0,66.951,dane
47258,47,EL PIÑÓN,2019,23289.0,67.173,dane
47258,47,EL PIÑÓN,2020,24117.0,67.384,dane
